numTries,size,x1,x2,fmin,time
2,101,-0.556080211033063,0.149045516577114,-0.454557880457195,0.063892083
3,101,-0.556579392162306,0.148720279736533,-0.454785431275377,0.128882417
4,101,-0.5562192755128,0.148891096619673,-0.45458508632836,0.104000209
1,101,-1,0,-0.27205896267886,0.886750209
2,101,-1,0,-0.27205896267886,3.069161875
3,101,0.830216676546614,0.450304735637104,-0.440621112457235,0.437199666
4,101,0.708309073503987,0.339938785329076,-0.437170375743134,0.482577125
1,101,0.324716527345246,0,-0.329719993446665,0.11132975
2,101,-0.602260097356411,0.408098726417062,-0.354118193612591,0.069422833
3,101,-0.600545737063669,0.408422325837616,-0.355237523004373,0.150258708
4,101,0.890292859313241,0.455388432720742,-0.390770828279757,0.13248925
1,101,0.514483801638952,0.374231646576091,-0.506018175045438,0.114936667
2,101,-0.901853120006697,0.432042764010909,-0.527742774291119,0.127660167
3,101,0.515136657073699,0.371390964221905,-0.506563833727266,0.642395625
4,101,0.513596652730523,0.378192291627009,-0.505307540189214,0.201163875
1,101,-0.60914988169792,0.758550022900105,-0.432372601127651,0.040379375
2,101,-0.609201978173553,0.758405693277445,-0.432220582373578,0.092906709
3,101,-0.609118319915028,0.758575626871828,-0.432404223211081,0.085765208
4,101,-0.609128669536622,0.758522673924667,-0.432350276183403,0.1625445
1,101,-0.585742819195375,0.0843709531783151,-0.468451027862516,0.077607125
2,101,-0.586655321625138,0.087437322026433,-0.466572034327773,0.090967417
3,101,-0.586007676467798,0.0840019442802784,-0.468905064770612,0.60795325
4,101,-0.586533424513763,0.0873284171905419,-0.466583916445722,0.286401958
1,101,-0.370890526701059,0.733374628499909,-0.450208576285599,0.195169209
2,101,0.763240465420713,0.395182925122571,-0.396534407007673,0.043588708
3,101,-0.368269397012444,0.733233646472334,-0.447684749492804,0.183472291
4,101,-0.369389185985699,0.733375493213171,-0.448789457382411,0.254059125
1,111,0.53907074485535,0.389733831792017,-0.587583695382883,0.081447917
2,111,0.542657297811752,0.388545501973694,-0.585931127585262,0.08667075
3,111,0.542733006529303,0.388563720508493,-0.585865357243874,0.160393625
4,111,0.54295237437088,0.388451042278663,-0.585793666825564,0.187237
1,111,-0.205642030373788,0.610215134645247,-0.36990427066696,0.030066666
2,111,0.0498401358465995,0,-0.479241867228125,0.072346833
3,111,0.0500891558386527,0,-0.479460112816927,0.176122
4,111,0.0497816110785038,0,-0.479190579426416,0.24673225
1,111,-0.585409427729189,0.40410415466992,-0.513500785166424,0.4330145
2,111,-0.584674091461979,0.403975732413182,-0.513114154961529,0.903928125
3,111,-0.581819906675704,0.403606015383673,-0.511523537772513,0.2228435
4,111,-0.577129451224602,0.402441488606141,-0.509358695016082,0.132403959
1,111,-0.204687943735545,0.139424527580319,-0.333355749934677,0.53115175
2,111,-0.205761746604653,0.139683353180145,-0.332439632779952,0.586744042
3,111,0.249956045300335,0.968257184542318,-0.402964164887823,0.625390625
4,111,0.601906590519039,0.0250346713406369,-0.4078682697202,1.563084875
1,111,-0.0674679495354707,0.290486880573309,-0.242342489944273,0.825212709
2,111,-0.167037808238226,0.985950490957315,-0.434873885579485,0.065838209
3,111,-0.164361238710311,0.986400214522286,-0.436529006748266,0.287283667
4,111,-0.167063652369368,0.985946112146606,-0.434857923916051,0.411379417
1,111,-0.211572670429621,0.801526797669691,-0.462539715920407,0.270925916
2,111,-0.211002632734276,0.803013885134947,-0.461817937347247,0.433451292
3,111,-0.211809133770413,0.800094402115369,-0.462928302613681,2.041230166
4,111,-0.211988756624014,0.799946230591848,-0.463122979195253,2.570880042
1,111,-0.221412089207455,0.544909293564542,-0.430267530220445,0.200136875
2,111,0.219253162935546,0.119376671144289,-0.460988931465965,0.575745167
3,111,-0.221030695600522,0.54454383080244,-0.429920656729637,0.302153083
4,111,0.216261253278231,0.112843251589895,-0.457983043569375,0.205037666
1,111,0.0853305070632627,0.108825232345027,-0.365746894392093,0.246507541
2,111,0.101592866279399,0.915647607542705,-0.427598766803663,0.19558925
3,111,-0.537049664216913,0.154351702770607,-0.41349952212848,0.106431916
4,111,0.102667258062044,0.915487610483875,-0.428123016559558,0.614358458
1,111,-0.421568440394972,0.142650730136029,-0.405948231404597,0.171199208
2,111,-0.64779754428185,0.151421171544683,-0.374756123338816,1.282413417
3,111,-0.421557936681164,0.14295422419747,-0.405670613587203,0.437225792
4,111,-0.421500292276201,0.142693542078632,-0.40593395990735,1.442036333
1,111,0.028259178241562,0.797529719105097,-0.41791541097157,0.215704708
2,111,0.0285340960480828,0.797468422440562,-0.417684289214157,0.330971208
3,111,0.0284283704139115,0.797557300545923,-0.417821263010804,1.057514667
4,111,0.397617546195443,0.91755124486729,-0.436415567827484,0.173195542
1,121,0.0514281289773982,0.206164163750535,-0.504837558913093,0.034719334
2,121,0.0514732672838236,0.206202940552267,-0.504848564198231,0.098991917
3,121,0.05143866238739,0.205517195558949,-0.505250371309584,0.174302083
4,121,0.0513634449447541,0.206085495644759,-0.504836240495651,0.192360792
1,121,0.441660244772202,0.247861102048714,-0.528229532195153,0.057525333
2,121,0.442951451818593,0.247770229077201,-0.526935229240403,0.075169625
3,121,0.44299747973458,0.247540890980396,-0.526870489853766,0.069232292
4,121,0.442907437277005,0.247666135338626,-0.526970518890863,0.1035085
1,121,-0.239504900437746,0,-0.453595570900854,0.040952042
2,121,-0.238774133576972,0,-0.453087661268254,0.269973666
3,121,-0.239083257162611,0,-0.453302439122977,0.237225833
4,121,-0.239855159674227,0,-0.453839229486293,0.343619833
1,121,-0.57116368277689,0.193904251321347,-0.361891085107982,0.035425542
2,121,0.423486794112142,0.0794536532635825,-0.419693809739522,0.244872166
3,121,0.430040804267258,0.079107677759072,-0.41714026218233,0.232471542
4,121,0.430190500441222,0.0791044619681212,-0.417087381121395,0.326965125
1,121,0.165659338633156,0.835799606812134,-0.536494945495086,0.104706792
2,121,0.163889829622001,0.836884189356316,-0.534897987672302,0.078275
3,121,0.163929393690441,0.837046026963095,-0.534960416462034,0.167730875
4,121,0.164016040215895,0.836690113978608,-0.534995045136088,0.231995209
1,121,-1,0,-0.110879620415905,1.385981125
2,121,0.251492796718067,0.967859170127,-0.327983422296163,0.61531675
3,121,-0.253707327516459,0.204239845305045,-0.292999064747913,4.217515625
4,121,-0.253238694567765,0.204294204870871,-0.292670526127634,3.149650042
1,121,-0.241233838563897,0.86322548186064,-0.325505260566852,0.156932041
2,121,0.0651369753902903,0,-0.392402601856695,1.473988583
3,121,0.54921769462016,0.536773494541909,-0.353495460380334,1.894452
4,121,0.54918645899644,0.536767762053243,-0.353519711344667,2.53638625
1,121,-0.255750584561995,0.575593646857186,-0.639293692282194,0.030390208
2,121,-0.255564812282774,0.575578203789664,-0.639124544292139,0.072448084
3,121,-0.255983976290864,0.573911433050412,-0.638667593364886,0.08080775
4,121,-0.256028023910594,0.573831549800045,-0.638666662970252,0.128626667
1,121,0.87896883252494,0.435800593202993,-0.531606036481514,0.026313375
2,121,-0.822097718475124,0.164915014120008,-0.481578869419874,0.068153125
3,121,0.874759810604934,0.439274495957885,-0.535365031883562,0.641930125
4,121,0.876119915508473,0.437730355486955,-0.533726628027846,0.261321292
1,121,-0.0204170533550254,0.520833852549277,-0.550540694709315,0.042425709
2,121,-0.0204758719815396,0.520850498963801,-0.550593586473635,0.095342584
3,121,-0.0204542360505891,0.521048231591897,-0.550523861835731,0.118983875
4,121,-0.0204502073282812,0.520985645614782,-0.550535382936047,0.209167834
1,131,-0.536540016943539,0.0534222157314824,-0.305882391687106,0.028740542
2,131,0.524063330824468,0.219510053707207,-0.369703710332299,0.262527833
3,131,0.499025964928548,0.481968724294803,-0.417707544560036,0.205563416
4,131,0.499694499137358,0.482265558984732,-0.417215127535932,0.130834375
1,131,-0.892637651172684,0.10152333815489,-0.376851393405853,0.105328292
2,131,-0.890683369389142,0.103392265724832,-0.378186030838836,0.928409291
3,131,0.40524213624447,0.914209391229394,-0.463634739708677,1.204598417
4,131,0.402213818628437,0.91554576297656,-0.460534848511675,0.189192792
1,131,-0.622019727995374,0.783001569592655,-0.48992572013336,0.061281042
2,131,0.488466476029743,0.702598243692894,-0.486591199637676,1.731163667
3,131,0.488382097629728,0.702084579145798,-0.48624318428596,1.96454025
4,131,-0.621993055998917,0.78302275719747,-0.489918360968139,0.267475417
1,131,-0.343787773418429,0.884559960726358,-0.293785080716552,0.473965458
2,131,0.00918026731928483,0.959660414879955,-0.339456492793948,1.571880792
3,131,0.189126351939083,0.782207628104072,-0.347315840270508,0.3286795
4,131,0.187928689192426,0.783147089776752,-0.346867761669612,0.263468708
1,131,0.0353267551542904,0,-0.352124471928139,0.084105291
2,131,0.0399531290247138,0,-0.348459919194266,0.061939459
3,131,0.0399607559910294,0,-0.348453896766037,0.129000833
4,131,0.0399445516296565,0,-0.348466692178,0.174466
1,131,0.513638766872015,0.154031775246322,-0.338662576393627,0.05931225
2,131,0.5154099439645,0.151633658996963,-0.336723642940232,0.111172125
3,131,0.513540790182107,0.154156384538062,-0.338762425866178,0.258182459
4,131,0.513489792092161,0.154180309395579,-0.338774491485429,0.339061041
1,131,0.611879313857167,0.178886582775482,-0.445755400753942,0.220322916
2,131,0.612902946524674,0.180162440359475,-0.444327157605444,0.13748775
3,131,0.61237942328532,0.17955927928393,-0.445008762531821,0.287585791
4,131,0.612422963301639,0.179595888196748,-0.444965426378456,0.2762885
1,131,0.692432329380183,0.10196391220239,-0.357736598115868,0.394323
2,131,-0.476794942824664,0.740762434875774,-0.419590790720925,0.3144925
3,131,-0.476757749178648,0.740232943627409,-0.419199447504273,0.40806925
4,131,-0.476555279520437,0.739712875873486,-0.418918810895104,0.475844125
1,131,0.851890292422165,0.137822130730343,-0.303430844690498,0.304129958
2,131,-1,0,-0.0518611103221811,2.093169416
3,131,0.147684313660438,0.12553122858131,-0.404644721880298,0.123921416
4,131,0.145811819060008,0.129621020900845,-0.405927663344709,0.155974583
1,131,0.804260035560316,0.348791419640182,-0.402729689568497,0.104522292
2,131,0.231846423845157,0,-0.383107008911207,0.224475375
3,131,0.803268211089746,0.349281841998524,-0.402084667417026,0.226726666
4,131,-0.432070682972905,0.591220616579269,-0.440845065139418,0.309541625
1,141,0.0568511927226072,0.530833106268038,-0.363672262867327,0.117948625
2,141,0.0567327937740047,0.532039530310999,-0.363484336454999,0.408817792
3,141,0.0569408687650656,0.530653118626996,-0.363716911849786,0.181353792
4,141,-0.440806909363146,0.897601954464066,-0.370479697487435,0.370652875
1,141,-0.316275928993553,0.168633066396053,-0.394305142385166,0.432558375
2,141,-0.315904143928346,0.171610531456809,-0.391484264034993,0.058282458
3,141,-0.31608334328779,0.170508849851222,-0.392518451860793,0.182406833
4,141,-0.316203498454887,0.169749514472914,-0.393232271129773,0.582858375
1,141,0.491900150143285,0.523292313975595,-0.346200819884306,0.029289334
2,141,-0.45232352328174,0.532471784503405,-0.362609991347033,0.108807292
3,141,-0.452350086229919,0.532446437324391,-0.362588440562537,0.139356916
4,141,-0.452368126708495,0.532382583503377,-0.362582232297815,0.2033795
1,141,0.87040100202998,0,-0.287341346459783,0.316025333
2,141,0.392248232542514,0.607732031357068,-0.403447164108853,0.235657083
3,141,0.46918093634907,0.441862912960139,-0.396349622041254,0.444597125
4,141,0.390762726785498,0.607745627301622,-0.40491008554923,0.285077666
1,141,-1,0,-0.0794634389634418,1.453117959
2,141,-0.354598818509457,0.167368737436754,-0.324350269807682,0.097545916
3,141,0.298098363576696,0.17170371133553,-0.367103562765467,0.165609458
4,141,0.298289064575232,0.170901298615426,-0.366932350286471,0.334102541
1,141,-0.52716090887961,0.264327273000523,-0.269223371583444,0.098460792
2,141,-0.160769868011042,0.0854386740310474,-0.354647141289604,1.217358958
3,141,-0.161317766375157,0.0872241678680364,-0.353396775367625,0.144000833
4,141,-0.160732200261328,0.0854569290567364,-0.354612173524024,1.424313958
1,141,0.483911578493044,0,-0.440130751717187,0.070688125
2,141,0.487598534307952,0,-0.442413955178356,0.743158291
3,141,0.536957705051961,0.041640004940766,-0.445082709319831,0.252444792
4,141,0.487017807736495,0,-0.442053073532669,0.895886666
1,141,-0.122368225663369,0.178018479897528,-0.247258114507039,0.133570208
2,141,-0.331754898890602,0,-0.276511735601885,0.136924417
3,141,0.990395791737992,0.138261258882146,-0.257653594611965,0.137595875
4,141,0.473557351743159,0.678745613327848,-0.270281615813845,4.471668
1,141,0.496495644202422,0.638837707070019,-0.40136104699659,0.175609333
2,141,0.491596323694803,0.637207988364791,-0.400603830309066,0.089669125
3,141,0.490147798196542,0.637297123628313,-0.399889697892185,0.125387
4,141,0.490163867671537,0.637331769792404,-0.399866173086562,0.086843833
1,141,-1,0,-0.0238290168674783,0.474509416
2,141,0.721773668334126,0.444323442977814,-0.446054311100049,0.14549925
3,141,0.721296255379318,0.443661024370612,-0.446394665183606,0.280491042
4,141,0.723234770868206,0.446259903820392,-0.445099097921492,0.143739375
1,151,0.782152959293676,0.139024439498472,-0.269598075951855,0.426925292
2,151,0.0618514793422214,0.106804336788791,-0.360011898773156,0.10303675
3,151,0.0655995236355545,0.111793023336524,-0.361482936416405,1.231813042
4,151,0.0596780928843428,0.103891296973539,-0.359190386375626,0.17761375
1,151,-1,0,-0.206861886258448,1.129831209
2,151,0.403753656689765,0.17316859948282,-0.334200971338576,1.133577417
3,151,0.544142707067883,0,-0.314487300666953,0.378258625
4,151,0.405335644762497,0.17275420229856,-0.33277044809387,0.254482042
1,151,-0.109863918203909,0.019200801170948,-0.225157158261013,0.12825425
2,151,0.515970763062403,0.177573453467787,-0.379443063525798,0.089830958
3,151,0.515740978125754,0.178852119415493,-0.380009820209408,0.620068084
4,151,0.51604300342923,0.177570492103386,-0.379372685143023,0.380653625
1,151,0.497034746157519,0.103675174431977,-0.481381179624292,0.050831167
2,151,0.496974199628304,0.103468336996779,-0.481381561468586,0.099475458
3,151,0.496936242334882,0.103701958770375,-0.481483243965198,0.139007291
4,151,0.496844440124583,0.102985837801383,-0.481371799718368,0.171923958
1,151,-1,0,-0.32902236289852,0.929075583
2,151,-1,0,-0.32902236289852,4.314163666
3,151,0.403609963985034,0.839953019727625,-0.232027363836376,2.73053375
4,151,-0.177723552549711,0.960078646426773,-0.315406878900863,0.439933709
1,151,-1,0,-0.198282557096206,1.029893916
2,151,0.0899847335771603,0.970503537057097,-0.331234163194353,0.505310708
3,151,-0.893591675896154,0.133348965772533,-0.357968502373303,0.66682175
4,151,-0.881007118337174,0.112847662873479,-0.356769411783587,0.447437542
1,151,-0.365014950873266,0.84034529262344,-0.591634744599848,0.054055916
2,151,-0.365043475160946,0.840251839721305,-0.591648066320151,0.077706958
3,151,-0.364769604600013,0.844989265411135,-0.590825446073635,0.084057458
4,151,-0.365064827008747,0.840183172591988,-0.591658252777774,0.207256875
1,151,0.595053296988483,0.191666411883203,-0.27876428374053,0.118799708
2,151,-0.372621300540813,0.0045202196100723,-0.369351335425017,0.205734959
3,151,0.596836596769688,0.192103182594703,-0.276949219322275,0.211670542
4,151,-0.372562391128601,0.00359454536399672,-0.369389730534182,0.259929541
1,151,-0.484295140905791,0.725213775356252,-0.42726372467176,0.07146425
2,151,-0.483543722470958,0.72963086634016,-0.425945114660936,0.121109375
3,151,-0.484223809417234,0.725227984205988,-0.427320788187433,0.388894417
4,151,-0.483645421956422,0.7294887328482,-0.425917500957228,0.17771475
1,151,-0.697416260039026,0,-0.45530544286607,0.034502125
2,151,-0.699323614468172,0,-0.45577150504289,0.096151291
3,151,-0.699613722736659,0,-0.455843050523014,0.200821292
4,151,-0.699384422589411,0,-0.455786486962143,0.157883667
1,161,0.878820243779795,0.195459630053112,-0.312314977751274,0.119251625
2,161,-0.505642186604502,0,-0.354974839857162,0.13635575
3,161,-0.505679383996583,0,-0.355000672640498,0.3076325
4,161,-0.505515310912057,0,-0.354886742619673,0.399494583
1,161,-0.290079823228918,0.121239124655273,-0.558080207509894,0.375183416
2,161,-0.292659199225548,0.121295707049327,-0.556236176623538,0.103810875
3,161,-0.291842476921997,0.121296109410397,-0.556831959371218,0.224948375
4,161,-0.292782295974204,0.121420036655911,-0.556231623159972,0.247505334
1,161,-0.105655458958081,0.812989645784577,-0.451417059841955,0.147815459
2,161,-0.105707071566864,0.81268701469323,-0.451436364564373,0.2546555
3,161,-0.109398771448589,0.808481593388596,-0.448838615825289,0.26351925
4,161,-0.106518382919522,0.811942245998637,-0.45081911871087,0.457881084
1,161,-0.0692744422456881,0.216058788085894,-0.345491658830407,0.163217708
2,161,0.823472295783215,0,-0.244485025884883,1.424066917
3,161,-0.0698831737107348,0.218981012333779,-0.342792410570849,0.162599209
4,161,-0.0703113744074852,0.219234864480474,-0.342646795217905,0.243570625
1,161,0.433892733551073,0.318569086895055,-0.357787546711279,0.078022459
2,161,0.434965366130639,0.31823362962393,-0.358258622278044,0.2031285
3,161,0.434793272293286,0.318261793007066,-0.35816384104823,0.206661125
4,161,-0.205812280422004,0.84551609684165,-0.338904523007562,0.229178541
1,161,0.437663689757561,0.86170181702692,-0.361568022813922,0.174347
2,161,0.438025765058488,0.857537133114623,-0.359962603283877,0.131211416
3,161,0.437475281413648,0.863513210646388,-0.362251844520388,1.21438175
4,161,0.437564721339279,0.855508268469796,-0.358627416782399,0.181814458
1,161,-0.0553144068162901,0.68068407535714,-0.351466259250342,0.691339083
2,161,-0.0550420628336318,0.681462206591639,-0.352050731995035,3.581882208
3,161,-0.239040747700913,0.518879001428004,-0.362446202353424,0.84860175
4,161,-0.246153707792879,0.518595035445269,-0.360401664754663,0.368148875
1,161,-0.337837621938289,0.941204409893559,-0.464217693483781,0.089352541
2,161,0.703991290298911,0.111186569331614,-0.311690566234995,0.742601084
3,161,-0.338139877803902,0.941095862831605,-0.464182282004393,0.255376125
4,161,-0.338058098478136,0.941125242490789,-0.464191851908183,0.475702333
1,161,0.14488877666289,0.749408350427302,-0.321277904425116,0.040979834
2,161,-0.550006344768752,0.334245335920171,-0.410771313572853,0.8031065
3,161,-0.533382141511162,0.31696195233971,-0.408445001786416,0.126791416
4,161,-0.53295571792713,0.316523991186426,-0.408407651272172,0.11134475
1,161,0.301823507222858,0,-0.348756709802038,0.094341625
2,161,-0.240374599781059,0.839127289210842,-0.346963788504091,0.221675167
3,161,-0.239796681497746,0.840783044780941,-0.346705402972485,0.193698291
4,161,-0.239766382169827,0.839527192854756,-0.34644010143354,0.256257125
1,171,0.113965609614814,0.993484695314993,-0.382137222623012,0.755624875
2,171,0.113931438073092,0.993488614639643,-0.382171570663729,0.426442833
3,171,0.116598352362781,0.99161672002377,-0.379398270137856,0.145404333
4,171,0.116424791489188,0.991639185338404,-0.37957283079565,0.226416625
1,171,0.73751619376163,0.657133879964893,-0.376154539933045,0.10449775
2,171,-0.336957206047385,0.298717690486506,-0.384308674262852,0.053045
3,171,-0.336823242234795,0.298868302238446,-0.384192232502178,0.094888667
4,171,-0.336805084994154,0.298811374523126,-0.384167868538396,0.160689333
1,171,-0.804967065425087,0.264307558972421,-0.25626470175583,0.373056375
2,171,0.710926687381679,0.00023312151843159,-0.427300118176742,0.108100125
3,171,0.711293322178329,0,-0.427709184522539,0.181398416
4,171,0.710965927591923,0.000259500543158766,-0.427330451885948,0.183802417
1,171,0.17580089776146,0.180575710949805,-0.298493235156397,1.297098292
2,171,0.654457952522977,0.527846340307101,-0.303367601414967,0.1256625
3,171,0.652405049614587,0.528934221003694,-0.30523493871523,0.847867458
4,171,-0.813271059053882,0.389318378771895,-0.355976524744235,0.367017291
1,171,-0.792195796267479,0,-0.42194460120623,0.371188625
2,171,0.251830982461325,0,-0.386399207657101,0.145918292
3,171,-0.789731507139555,0,-0.420234424251717,0.288216333
4,171,-0.789697840666692,0,-0.420211112134571,0.779890959
1,171,-1,0,-0.205091601261926,1.961841291
2,171,-0.182709221360378,0.760051872841685,-0.213323952264826,3.643518541
3,171,0.0637112717519124,0.323843220547023,-0.245030410497101,4.606585167
4,171,0.928603033585344,0.3710746636677,-0.370402209872479,1.256286709
1,171,0.340403072431378,0.292321968843726,-0.31640780217094,0.078316333
2,171,-1,0,-0.147181254822825,1.811597083
3,171,-0.330843216287698,0.492559951468944,-0.353272305892744,0.23472175
4,171,-0.330949892868094,0.491985727338008,-0.353668097178993,0.296345875
1,171,0.483654490902824,0.539753085833888,-0.411540660159552,0.807644
2,171,0.480910491387497,0.538855745701089,-0.409248485063243,0.142676167
3,171,0.480914806517607,0.538778656623782,-0.40927823746875,0.218888333
4,171,0.480926436850538,0.53865557391205,-0.409330235994057,0.31152925
1,171,-0.393564491333304,0.262274314928279,-0.406492406836827,0.756033958
2,171,-0.395524411079152,0.261766470534614,-0.406037414960861,0.499370042
3,171,-0.397364002227052,0.261254899152074,-0.405584201393288,0.266678458
4,171,-0.400788306930436,0.260352882203138,-0.404813406771123,0.218335292
1,171,-0.92451587259108,0.381143544254857,-0.313359934155036,0.0783095
2,171,0.291520364447531,0,-0.322484475807345,0.157048542
3,171,-0.327230341784465,0.194604043573555,-0.313585231409007,0.877548959
4,171,0.291374448356706,0,-0.322558026827929,0.521633667
1,181,0.295971085480691,0.597183383470887,-0.26455651375474,0.032181959
2,181,-0.489188708577466,0.0689202506333775,-0.442030164142352,0.104818042
3,181,-0.805116813651474,0.277856701728922,-0.405872649206371,0.288529042
4,181,-0.490661624684355,0.0763749177289271,-0.443931356680243,1.06540575
1,181,0.0696741469065474,0.155512185257557,-0.268544219707646,0.61752725
2,181,-0.464366435192804,0.106817475365212,-0.277977769720417,0.271208375
3,181,0.810639205970094,0.292020265609718,-0.333285102483995,0.338933834
4,181,0.811278503548964,0.296370856290579,-0.331801407257317,0.389904125
1,181,-0.295854961930346,0.427155534199121,-0.400842976213951,0.117586667
2,181,0.485078508696709,0.779390124004664,-0.431788120627507,0.22980825
3,181,0.48514050869447,0.782185554129544,-0.430728328544147,0.119129584
4,181,0.485110294444958,0.782152207241291,-0.430768426714335,0.205863709
1,181,0.58280899118616,0.40829150654192,-0.443662357618327,0.084924708
2,181,0.581592706295,0.407475264700439,-0.442336365739639,0.108378542
3,181,0.581527785967723,0.407588871928783,-0.442289354070644,0.14785675
4,181,0.581572120456869,0.407627685923229,-0.442339049111337,0.14467875
1,181,-0.612525544309139,0.0651011382512796,-0.350496317924739,0.040908958
2,181,0.945594053398715,0.29180322498993,-0.364068575715122,0.1206285
3,181,-0.155862255918172,0.661327262887857,-0.405578401983062,0.472300958
4,181,-0.158932446488999,0.662931994870332,-0.403677834927581,0.271445875
1,181,-1,0,-0.110460534731724,1.110755375
2,181,-0.0702292381193055,0.2282286431902,-0.313681978516074,0.501239958
3,181,-0.0707226634052877,0.22824277715444,-0.314157088050339,0.965407833
4,181,-0.0695015622086191,0.228151554829885,-0.312964572784692,0.675702375
1,181,-1,0,-0.237878335106682,1.666476334
2,181,-0.701836414071425,0.168032785316375,-0.429141362572731,0.220585083
3,181,-0.697336476083424,0.164032433191923,-0.43258757314085,0.763137958
4,181,-0.699914786073848,0.166342855182334,-0.430587857886118,0.264768625
1,181,-1,0,-0.2102514169263,1.123557041
2,181,-0.381394525389871,0.804407710330914,-0.250281556253352,1.57289625
3,181,-0.72344653597574,0.0505129227951396,-0.353474775831683,0.892836083
4,181,-0.674712132361916,0,-0.346495962758267,0.365824708
1,181,0.220644815990359,0.507215668950786,-0.332765774168144,0.036849125
2,181,0.219206721016412,0.507489517917209,-0.333305910693817,0.125163125
3,181,0.21934402058525,0.507447464479725,-0.333238484477543,0.293859041
4,181,0.212257743972647,0.507701768874977,-0.334907325632087,2.284087584
1,181,0.657982902016226,0.132693225512907,-0.34115136253494,0.379156792
2,181,0.707138874406934,0.393011953943733,-0.327751493850009,0.131097542
3,181,0.660094003412255,0.135538620271201,-0.338372327024409,0.151804792
4,181,0.108489570935948,0.703006849198524,-0.351855271469634,0.231908833
1,191,-0.0186839836089374,0.85114200856153,-0.337463094719799,0.341819375
2,191,-0.596705147066605,0.610088370887827,-0.345821617757999,0.328048167
3,191,-0.59802032924391,0.610742225180552,-0.345146777109232,0.276587209
4,191,-0.597988157755869,0.610859164100577,-0.34524197004273,0.32504
1,191,0.903898343164822,0.41982597891794,-0.410511015306576,0.041835333
2,191,0.901328756843608,0.417804387152468,-0.412476759600715,0.293973375
3,191,0.898293174831378,0.416881717812022,-0.41301816480886,0.818985792
4,191,0.903943882016467,0.419782746367668,-0.410555363161525,0.211864834
1,191,-1,0,-0.136515148580336,1.102312459
2,191,-0.774257940530337,0.515461477216719,-0.349851123246236,0.109211125
3,191,-0.775364088343532,0.516053026469355,-0.349768135598205,0.097307625
4,191,-0.775359810073311,0.516053445260603,-0.34977236635016,0.111381417
1,191,-0.335574312728798,0.4703807121165,-0.380802185223405,0.072008459
2,191,-0.338616358941478,0.472154257019757,-0.383684292132527,0.6355635
3,191,-0.33560745673042,0.470423849727898,-0.380855191768782,0.14927425
4,191,-0.335761989577439,0.470460581484601,-0.380952808495659,0.206589875
1,191,0.876468153523439,0.0203346795474528,-0.216059878736633,0.34261075
2,191,0.876311673631706,0.0200276656791545,-0.215723318603325,1.173596709
3,191,0.0770217054605651,0.500980441242837,-0.334814184030156,2.434157125
4,191,0.0798842955613342,0.497148122548688,-0.332225556816018,0.295621875
1,191,-0.401282426823514,0.630025759295484,-0.426794438034599,0.0441085
2,191,-0.390999602335534,0.626454218023135,-0.428837263664241,0.389594833
3,191,-0.401659697468275,0.630186102010358,-0.426750163933552,0.197374875
4,191,-0.401826991987243,0.63038933290389,-0.426846028203677,0.277450167
1,191,-0.816290255109979,0.38668221081994,-0.359846074217395,0.223785416
2,191,0.335471429839267,0.831071829064422,-0.37176954204474,0.881926584
3,191,0.334750493217267,0.834428176626724,-0.368869539748588,0.145043791
4,191,-0.579385854447757,0.245437150554958,-0.378046341812579,0.307901375
1,191,0.068485043628382,0.250746004503341,-0.434328041955625,0.027708583
2,191,0.0681411530009942,0.248678390022537,-0.436346410065879,1.127704333
3,191,0.0682530456478451,0.249343458226504,-0.435696561297592,0.315023292
4,191,0.0683620102050187,0.250504137986462,-0.434599263311593,0.194257708
1,191,0.430333717117973,0.470695234324195,-0.45009963022317,0.067018166
2,191,0.430416889241014,0.470760314660869,-0.449998628819861,0.132148125
3,191,0.430340136115003,0.470787136750077,-0.45005270021782,0.216261625
4,191,0.432143953865496,0.466160319331124,-0.450749140941149,0.367869917
1,191,-1,0,-0.0804125118321952,2.066881958
2,191,0.24428807311883,0.969702705643276,-0.389503156708694,0.175965917
3,191,0.968215375028215,0,-0.349811199515326,0.910297042
4,191,0.965576620379696,0,-0.347947495111681,0.600239625
